LFS,LFW,Load,T,P,W,DOY,N,Y
0.22710632,0.050910133,11.0163875,495,1,1,1,1,1
0.147201959,0.034715919,11.045335,496,1,1,1,1,1
0.065680477,0.027601868,11.04346,497,1,1,1,1,1
0.009499523,0.026984954,11.22436,498,1,1,1,1,1
0.0,0.03165805,11.4253125,499,1,1,1,1,1
0.0,0.051709165,11.67596,500,1,1,1,1,1
0.0,0.057527411,11.181085,501,1,1,1,1,1
0.0,0.056064745,10.5647375,502,1,1,1,1,1
0.0,0.056251631,10.159025,503,1,1,1,1,1
0.0,0.069920028,9.6761775,504,1,1,1,1,1
0.0,0.093027105,9.9701275,505,1,1,1,1,1
0.0,0.084460877,9.4553275,506,1,1,1,1,1
0.0,0.078584467,9.093525,507,1,1,1,1,1
0.0,0.070580803,8.9748125,508,1,1,1,1,1
0.0,0.070770549,9.08538,509,1,1,1,1,1
0.0,0.077349687,9.519655,510,1,1,1,1,1
0.0,0.067291233,10.642985,511,1,1,1,1,1
0.0,0.06622999,11.5534575,512,1,1,1,1,1
0.006719092,0.064961837,11.7102275,513,1,1,1,1,1
0.031396684,0.051982819,11.9502275,514,1,1,1,1,1
0.059757246,0.03616905,11.9972675,515,1,1,1,1,1
0.083786296,0.032760294,12.1919,516,1,1,1,1,1
0.09393182,0.044446368,11.994265,517,1,1,1,1,1
0.07888583,0.025324914,11.9523025,518,1,1,1,1,1
0.054386883,0.016820663,11.8986275,519,1,1,1,1,1
0.025229614,0.025322054,11.9371075,520,1,1,1,1,1
0.004343364,0.023503733,11.9287275,521,1,1,1,1,1
0.0,0.015727,12.4892725,522,1,1,1,1,1
0.0,0.022806725,12.481305,523,1,1,1,1,1
0.0,0.044990816,12.06418,524,1,1,1,1,1
0.0,0.059442036,11.4894125,525,1,1,1,1,1
0.0,0.057170803,10.906585,526,1,1,1,1,1
0.0,0.068740551,10.796765,527,1,1,1,1,1
0.0,0.089207391,10.635725,528,1,1,1,1,1
0.0,0.128285181,10.85938,529,1,1,1,1,1
0.0,0.122062926,10.4627475,530,1,1,1,1,1
0.0,0.126506458,10.13552,531,1,1,1,1,1
0.0,0.122658743,10.0773275,532,1,1,1,1,1
0.0,0.114491896,10.06239,533,1,1,1,1,1
0.0,0.110093105,10.47394,534,1,1,1,1,1
0.0,0.107524324,11.5201475,535,1,1,1,1,1
0.0,0.10858501,12.50683,536,1,1,1,1,1
0.002735558,0.098350262,12.68904,537,1,1,1,1,1
0.020897256,0.079997774,12.9425025,538,1,1,1,1,1
0.052654617,0.068210191,12.95675,539,1,1,1,1,1
0.088978861,0.070588004,13.123685,540,1,1,1,1,1
0.118383354,0.070207161,12.9227125,541,1,1,1,1,1
0.130535462,0.068141442,12.9113275,542,1,1,1,1,1
0.120721828,0.071693431,12.721185,543,1,1,1,1,1
0.087225428,0.081718661,12.6344,544,1,1,1,1,1
0.043672404,0.101823682,12.5203075,545,1,1,1,1,1
0.006206016,0.119672017,12.5786225,546,1,1,1,1,1
0.0,0.12361467,13.062725,547,1,1,1,1,1
0.0,0.133633352,12.6530875,548,1,1,1,1,1
0.0,0.147751826,12.287485,549,1,1,1,1,1
0.0,0.15413122,11.7439775,550,1,1,1,1,1
0.0,0.133632261,11.81946,551,1,1,1,1,1
0.0,0.129919859,11.7214425,552,1,1,1,1,1
0.0,0.128285181,10.85938,553,1,1,1,1,1
0.0,0.122062926,10.4627475,554,1,1,1,1,1
0.0,0.126506458,10.13552,555,1,1,1,1,1
0.0,0.122658743,10.0773275,556,1,1,1,1,1
0.0,0.114491896,10.06239,557,1,1,1,1,1
0.0,0.110093105,10.47394,558,1,1,1,1,1
0.0,0.107524324,11.5201475,559,1,1,1,1,1
0.0,0.10858501,12.50683,560,1,1,1,1,1
0.002735558,0.098350262,12.68904,561,1,1,1,1,1
0.020897256,0.079997774,12.9425025,562,1,1,1,1,1
0.052654617,0.068210191,12.95675,563,1,1,1,1,1
0.088978861,0.070588004,13.123685,564,1,1,1,1,1
0.118383354,0.070207161,12.9227125,565,1,1,1,1,1
0.130535462,0.068141442,12.9113275,566,1,1,1,1,1
0.120721828,0.071693431,12.721185,567,1,1,1,1,1
0.087225428,0.081718661,12.6344,568,1,1,1,1,1
0.043672404,0.101823682,12.5203075,569,1,1,1,1,1
0.006206016,0.119672017,12.5786225,570,1,1,1,1,1
0.0,0.12361467,13.062725,571,1,1,1,1,1
0.0,0.133633352,12.6530875,572,1,1,1,1,1
0.0,0.147751826,12.287485,573,1,1,1,1,1
0.0,0.15413122,11.7439775,574,1,1,1,1,1
0.0,0.133632261,11.81946,575,1,1,1,1,1
0.0,0.129919859,11.7214425,576,1,1,1,1,1
0.0,0.128285181,10.85938,577,1,1,1,1,1
0.0,0.122062926,10.4627475,578,1,1,1,1,1
0.0,0.126506458,10.13552,579,1,1,1,1,1
0.0,0.122658743,10.0773275,580,1,1,1,1,1
0.0,0.114491896,10.06239,581,1,1,1,1,1
0.0,0.110093105,10.47394,582,1,1,1,1,1
0.0,0.107524324,11.5201475,583,1,1,1,1,1
0.0,0.10858501,12.50683,584,1,1,1,1,1
0.002735558,0.098350262,12.68904,585,1,1,1,1,1
0.020897256,0.079997774,12.9425025,586,1,1,1,1,1
0.052654617,0.068210191,12.95675,587,1,1,1,1,1
0.088978861,0.070588004,13.123685,588,1,1,1,1,1
0.118383354,0.070207161,12.9227125,589,1,1,1,1,1
0.130535462,0.068141442,12.9113275,590,1,1,1,1,1
0.120721828,0.071693431,12.721185,591,1,1,1,1,1
0.087225428,0.081718661,12.6344,592,1,1,1,1,1
0.043672404,0.101823682,12.5203075,593,1,1,1,1,1
0.006206016,0.119672017,12.5786225,594,1,1,1,1,1
0.0,0.12361467,13.062725,595,1,1,1,1,1
0.0,0.133633352,12.6530875,596,1,1,1,1,1
0.0,0.147751826,12.287485,597,1,1,1,1,1
0.0,0.15413122,11.7439775,598,1,1,1,1,1
0.0,0.133632261,11.81946,599,1,1,1,1,1
0.0,0.129919859,11.7214425,600,1,1,1,1,1
0.0,0.128285181,10.85938,601,1,1,1,1,1
0.0,0.122062926,10.4627475,602,1,1,1,1,1
0.0,0.126506458,10.13552,603,1,1,1,1,1
0.0,0.122658743,10.0773275,604,1,1,1,1,1
0.0,0.114491896,10.06239,605,1,1,1,1,1
0.0,0.110093105,10.47394,606,1,1,1,1,1
0.0,0.107524324,11.5201475,607,1,1,1,1,1
0.0,0.10858501,12.50683,608,1,1,1,1,1
0.002735558,0.098350262,12.68904,609,1,1,1,1,1
0.020897256,0.079997774,12.9425025,610,1,1,1,1,1
0.052654617,0.068210191,12.95675,611,1,1,1,1,1
0.088978861,0.070588004,13.123685,612,1,1,1,1,1
0.118383354,0.070207161,12.9227125,613,1,1,1,1,1
0.130535462,0.068141442,12.9113275,614,1,1,1,1,1
0.120721828,0.071693431,12.721185,615,1,1,1,1,1
0.087225428,0.081718661,12.6344,616,1,1,1,1,1
0.043672404,0.101823682,12.5203075,617,1,1,1,1,1
0.006206016,0.119672017,12.5786225,618,1,1,1,1,1
0.0,0.12361467,13.062725,619,1,1,1,1,1
0.0,0.133633352,12.6530875,620,1,1,1,1,1
0.0,0.147751826,12.287485,621,1,1,1,1,1
0.0,0.15413122,11.7439775,622,1,1,1,1,1
0.0,0.133632261,11.81946,623,1,1,1,1,1
0.0,0.129919859,11.7214425,624,1,1,1,1,1
0.0,0.158632982,11.024285,625,1,1,1,1,1
0.0,0.166658592,10.5506775,626,1,1,1,1,1
0.0,0.176514986,10.0569825,627,1,1,1,1,1
0.0,0.182425507,9.827125,628,1,1,1,1,1
0.0,0.191975919,9.65936,629,1,1,1,1,1
0.0,0.199867664,10.0733075,630,1,1,1,1,1
0.0,0.212893504,11.06534,631,1,1,1,1,1
0.0,0.236626107,11.9292375,632,1,1,1,1,1
0.005092659,0.254420142,12.1747925,633,1,1,1,1,1
0.039710883,0.272866934,12.304415,634,1,1,1,1,1
0.077713206,0.298412472,12.33486,635,1,1,1,1,1
0.099540095,0.31264566,12.46804,636,1,1,1,1,1
0.112555795,0.302544482,12.189935,637,1,1,1,1,1
0.098751008,0.291585285,12.1607175,638,1,1,1,1,1
0.079463252,0.29735429,11.9822725,639,1,1,1,1,1
0.05928481,0.283321264,11.956255,640,1,1,1,1,1
0.022193493,0.323036244,11.84756,641,1,1,1,1,1
0.000872059,0.352992998,12.23219,642,1,1,1,1,1
0.0,0.39477972,12.47182,643,1,1,1,1,1
0.0,0.468746653,12.074095,644,1,1,1,1,1
0.0,0.529836913,11.58644,645,1,1,1,1,1
0.0,0.518528388,10.9747,646,1,1,1,1,1
0.0,0.474551356,10.95216,647,1,1,1,1,1
0.0,0.477501517,10.8215975,648,1,1,1,1,1
0.0,0.540339842,10.332905,649,1,1,1,1,1
0.0,0.522327306,9.86812,650,1,1,1,1,1
0.0,0.525294593,9.473585,651,1,1,1,1,1
0.0,0.504928823,9.1147025,652,1,1,1,1,1
0.0,0.521841022,8.97113,653,1,1,1,1,1
0.0,0.54493475,9.0544125,654,1,1,1,1,1
0.0,0.525244057,9.35884,655,1,1,1,1,1
0.0,0.477995358,9.659245,656,1,1,1,1,1
0.000622295,0.501529602,10.222095,657,1,1,1,1,1
0.020957369,0.510219785,10.7931775,658,1,1,1,1,1
0.060026484,0.4960098,10.999385,659,1,1,1,1,1
0.120487303,0.44809842,11.0092525,660,1,1,1,1,1
0.16337062,0.438940069,11.003265,661,1,1,1,1,1
0.124945814,0.394399304,10.77001,662,1,1,1,1,1
0.075823461,0.381745428,10.61406,663,1,1,1,1,1
0.033207689,0.404373849,10.55011,664,1,1,1,1,1
0.002427373,0.419237934,10.86835,665,1,1,1,1,1
0.0,0.436757511,11.4536825,666,1,1,1,1,1
0.0,0.442295429,11.2390725,667,1,1,1,1,1
0.0,0.485872207,10.8860875,668,1,1,1,1,1
0.0,0.453082355,10.33457,669,1,1,1,1,1
0.0,0.413735295,10.07504,670,1,1,1,1,1
0.0,0.380813861,10.151905,671,1,1,1,1,1
0.0,0.364869462,10.241405,672,1,1,1,1,1
0.0,0.540339842,10.332905,673,1,1,1,1,1
0.0,0.522327306,9.86812,674,1,1,1,1,1
0.0,0.525294593,9.473585,675,1,1,1,1,1
0.0,0.504928823,9.1147025,676,1,1,1,1,1
0.0,0.521841022,8.97113,677,1,1,1,1,1
0.0,0.54493475,9.0544125,678,1,1,1,1,1
0.0,0.525244057,9.35884,679,1,1,1,1,1
0.0,0.477995358,9.659245,680,1,1,1,1,1
0.000622295,0.501529602,10.222095,681,1,1,1,1,1
0.020957369,0.510219785,10.7931775,682,1,1,1,1,1
0.060026484,0.4960098,10.999385,683,1,1,1,1,1
0.120487303,0.44809842,11.0092525,684,1,1,1,1,1
0.16337062,0.438940069,11.003265,685,1,1,1,1,1
0.124945814,0.394399304,10.77001,686,1,1,1,1,1
0.075823461,0.381745428,10.61406,687,1,1,1,1,1
0.033207689,0.404373849,10.55011,688,1,1,1,1,1
0.002427373,0.419237934,10.86835,689,1,1,1,1,1
0.0,0.436757511,11.4536825,690,1,1,1,1,1
0.0,0.442295429,11.2390725,691,1,1,1,1,1
0.0,0.485872207,10.8860875,692,1,1,1,1,1
0.0,0.453082355,10.33457,693,1,1,1,1,1
0.0,0.413735295,10.07504,694,1,1,1,1,1
0.0,0.380813861,10.151905,695,1,1,1,1,1
0.0,0.364869462,10.241405,696,1,1,1,1,1
0.0,0.606800578,9.657145,697,1,1,1,1,1
0.0,0.54967173,9.2779875,698,1,1,1,1,1
0.0,0.503273551,8.9610275,699,1,1,1,1,1
0.0,0.459669121,8.754465,700,1,1,1,1,1
0.0,0.45885674,8.8046625,701,1,1,1,1,1
0.0,0.494911371,9.3255375,702,1,1,1,1,1
0.0,0.499145856,10.545615,703,1,1,1,1,1
0.0,0.483543764,11.5036975,704,1,1,1,1,1
1.35e-5,0.489425895,12.02559,705,1,1,1,1,1
0.017617296,0.501836629,12.166425,706,1,1,1,1,1
0.068865611,0.502042584,12.2016625,707,1,1,1,1,1
0.116862753,0.445706092,12.248335,708,1,1,1,1,1
0.144328396,0.396217625,12.0404725,709,1,1,1,1,1
0.121560868,0.365759076,12.0638175,710,1,1,1,1,1
0.069549713,0.32437153,11.955595,711,1,1,1,1,1
0.02654871,0.25345605,12.0251375,712,1,1,1,1,1
0.00331044,0.246333418,12.28384,713,1,1,1,1,1
0.0,0.209692386,12.87133,714,1,1,1,1,1
0.0,0.159265677,12.7829625,715,1,1,1,1,1
0.0,0.129597578,12.26343,716,1,1,1,1,1
0.0,0.117614965,11.65403,717,1,1,1,1,1
0.0,0.115688899,11.0231375,718,1,1,1,1,1
0.0,0.125128532,11.015515,719,1,1,1,1,1
0.0,0.117756083,10.98185,720,1,1,1,1,1
0.0,0.128285181,10.85938,721,1,1,1,1,1
0.0,0.122062926,10.4627475,722,1,1,1,1,1
0.0,0.126506458,10.13552,723,1,1,1,1,1
0.0,0.122658743,10.0773275,724,1,1,1,1,1
0.0,0.114491896,10.06239,725,1,1,1,1,1
0.0,0.110093105,10.47394,726,1,1,1,1,1
0.0,0.107524324,11.5201475,727,1,1,1,1,1
0.0,0.10858501,12.50683,728,1,1,1,1,1
0.002735558,0.098350262,12.68904,729,1,1,1,1,1
0.020897256,0.079997774,12.9425025,730,1,1,1,1,1
0.052654617,0.068210191,12.95675,731,1,1,1,1,1
0.088978861,0.070588004,13.123685,732,1,1,1,1,1
0.118383354,0.070207161,12.9227125,733,1,1,1,1,1
0.130535462,0.068141442,12.9113275,734,1,1,1,1,1
0.120721828,0.071693431,12.721185,735,1,1,1,1,1
0.087225428,0.081718661,12.6344,736,1,1,1,1,1
0.043672404,0.101823682,12.5203075,737,1,1,1,1,1
0.006206016,0.119672017,12.5786225,738,1,1,1,1,1
0.0,0.12361467,13.062725,739,1,1,1,1,1
0.0,0.133633352,12.6530875,740,1,1,1,1,1
0.0,0.147751826,12.287485,741,1,1,1,1,1
0.0,0.15413122,11.7439775,742,1,1,1,1,1
0.0,0.133632261,11.81946,743,1,1,1,1,1
0.0,0.129919859,11.7214425,744,1,1,1,1,1
0.0,0.158632982,11.024285,745,1,1,1,1,1
0.0,0.166658592,10.5506775,746,1,1,1,1,1
0.0,0.176514986,10.0569825,747,1,1,1,1,1
0.0,0.182425507,9.827125,748,1,1,1,1,1
0.0,0.191975919,9.65936,749,1,1,1,1,1
0.0,0.199867664,10.0733075,750,1,1,1,1,1
0.0,0.212893504,11.06534,751,1,1,1,1,1
0.0,0.236626107,11.9292375,752,1,1,1,1,1
0.005092659,0.254420142,12.1747925,753,1,1,1,1,1
0.039710883,0.272866934,12.304415,754,1,1,1,1,1
0.077713206,0.298412472,12.33486,755,1,1,1,1,1
0.099540095,0.31264566,12.46804,756,1,1,1,1,1
0.112555795,0.302544482,12.189935,757,1,1,1,1,1
0.098751008,0.291585285,12.1607175,758,1,1,1,1,1
0.079463252,0.29735429,11.9822725,759,1,1,1,1,1
0.05928481,0.283321264,11.956255,760,1,1,1,1,1
0.022193493,0.323036244,11.84756,761,1,1,1,1,1
0.000872059,0.352992998,12.23219,762,1,1,1,1,1
0.0,0.39477972,12.47182,763,1,1,1,1,1
0.0,0.468746653,12.074095,764,1,1,1,1,1
0.0,0.529836913,11.58644,765,1,1,1,1,1
0.0,0.518528388,10.9747,766,1,1,1,1,1
0.0,0.474551356,10.95216,767,1,1,1,1,1
0.0,0.477501517,10.8215975,768,1,1,1,1,1
0.0,0.542300235,9.98403,769,1,1,1,1,1
0.0,0.550746322,9.56964,770,1,1,1,1,1
0.0,0.545006263,9.2698675,771,1,1,1,1,1
0.0,0.523684134,9.084185,772,1,1,1,1,1
0.0,0.521007665,9.274655,773,1,1,1,1,1
0.0,0.528807281,9.65214,774,1,1,1,1,1
0.0,0.521471065,10.7066325,775,1,1,1,1,1
0.0,0.538228797,11.7746675,776,1,1,1,1,1
0.002589086,0.566491439,11.9840525,777,1,1,1,1,1
0.034984828,0.55988751,12.0686225,778,1,1,1,1,1
0.080153279,0.534627434,11.948705,779,1,1,1,1,1
0.125180339,0.509517057,11.91155,780,1,1,1,1,1
0.177805323,0.535286301,11.5543125,781,1,1,1,1,1
0.134735741,0.541348643,11.5984,782,1,1,1,1,1
0.085245091,0.548809767,11.561175,783,1,1,1,1,1
0.03799301,0.56121478,11.5949525,784,1,1,1,1,1
0.004177419,0.568406063,11.856175,785,1,1,1,1,1
0.0,0.567973175,12.4525925,786,1,1,1,1,1
0.0,0.552749622,12.1863975,787,1,1,1,1,1
0.0,0.56988494,11.631075,788,1,1,1,1,1
0.0,0.586661742,11.201305,789,1,1,1,1,1
0.0,0.596311144,10.7043125,790,1,1,1,1,1
0.0,0.579186316,10.848705,791,1,1,1,1,1
0.0,0.553954844,10.84439,792,1,1,1,1,1
0.0,0.540339842,10.332905,793,1,1,1,1,1
0.0,0.522327306,9.86812,794,1,1,1,1,1
0.0,0.525294593,9.473585,795,1,1,1,1,1
0.0,0.504928823,9.1147025,796,1,1,1,1,1
0.0,0.521841022,8.97113,797,1,1,1,1,1
0.0,0.54493475,9.0544125,798,1,1,1,1,1
0.0,0.525244057,9.35884,799,1,1,1,1,1
0.0,0.477995358,9.659245,800,1,1,1,1,1
0.000622295,0.501529602,10.222095,801,1,1,1,1,1
0.020957369,0.510219785,10.7931775,802,1,1,1,1,1
0.060026484,0.4960098,10.999385,803,1,1,1,1,1
0.120487303,0.44809842,11.0092525,804,1,1,1,1,1
0.16337062,0.438940069,11.003265,805,1,1,1,1,1
0.124945814,0.394399304,10.77001,806,1,1,1,1,1
0.075823461,0.381745428,10.61406,807,1,1,1,1,1
0.033207689,0.404373849,10.55011,808,1,1,1,1,1
0.002427373,0.419237934,10.86835,809,1,1,1,1,1
0.0,0.436757511,11.4536825,810,1,1,1,1,1
0.0,0.442295429,11.2390725,811,1,1,1,1,1
0.0,0.485872207,10.8860875,812,1,1,1,1,1
0.0,0.453082355,10.33457,813,1,1,1,1,1
0.0,0.413735295,10.07504,814,1,1,1,1,1
0.0,0.380813861,10.151905,815,1,1,1,1,1
0.0,0.364869462,10.241405,816,1,1,1,1,1
0.0,0.414815609,8.939045,817,1,1,1,1,1
0.0,0.397501987,8.547415,818,1,1,1,1,1
0.0,0.344615252,8.295295,819,1,1,1,1,1
0.0,0.32155585,8.1496725,820,1,1,1,1,1
0.0,0.272753901,8.2120525,821,1,1,1,1,1
0.0,0.261223247,8.690465,822,1,1,1,1,1
0.0,0.23152559,9.8918775,823,1,1,1,1,1
0.007875629,0.184990106,11.073725,824,1,1,1,1,1
0.051338908,0.196100268,11.284665,825,1,1,1,1,1
0.111322211,0.211606057,11.42158,826,1,1,1,1,1
0.176885003,0.189728993,11.3781625,827,1,1,1,1,1
0.223110933,0.164767362,11.4999925,828,1,1,1,1,1
0.262718523,0.102682229,11.2287925,829,1,1,1,1,1
0.268713721,0.075379759,11.1303,830,1,1,1,1,1
0.22710632,0.050910133,11.0163875,831,1,1,1,1,1
0.147201959,0.034715919,11.045335,832,1,1,1,1,1
0.065680477,0.027601868,11.04346,833,1,1,1,1,1
0.009499523,0.026984954,11.22436,834,1,1,1,1,1
0.0,0.03165805,11.4253125,835,1,1,1,1,1
0.0,0.051709165,11.67596,836,1,1,1,1,1
0.0,0.057527411,11.181085,837,1,1,1,1,1
0.0,0.056064745,10.5647375,838,1,1,1,1,1
0.0,0.056251631,10.159025,839,1,1,1,1,1
0.0,0.069920028,9.6761775,840,1,1,1,1,1
0.0,0.157063557,9.550645,841,1,1,1,1,1
0.0,0.094708579,9.1602375,842,1,1,1,1,1
0.0,0.102138803,8.82932,843,1,1,1,1,1
0.0,0.172572938,8.59683,844,1,1,1,1,1
0.0,0.198245968,8.546285,845,1,1,1,1,1
0.0,0.200897798,8.7800575,846,1,1,1,1,1
0.0,0.210305419,9.3631375,847,1,1,1,1,1
0.0,0.224360118,9.697965,848,1,1,1,1,1
8.47e-7,0.265389539,10.2720525,849,1,1,1,1,1
0.012809115,0.244501278,10.701575,850,1,1,1,1,1
0.057197793,0.232659837,10.95351,851,1,1,1,1,1
0.110105562,0.172423773,11.199595,852,1,1,1,1,1
0.181048876,0.173897578,11.2659225,853,1,1,1,1,1
0.197547735,0.228735638,11.055615,854,1,1,1,1,1
0.12376811,0.178431187,10.8299325,855,1,1,1,1,1
0.059529494,0.170642712,10.84768,856,1,1,1,1,1
0.00973066,0.218297882,11.05596,857,1,1,1,1,1
0.0,0.281369365,11.823345,858,1,1,1,1,1
0.0,0.287885472,11.93087,859,1,1,1,1,1
0.0,0.248494322,11.58667,860,1,1,1,1,1
0.0,0.22667027,10.979085,861,1,1,1,1,1
0.0,0.174115589,10.5519625,862,1,1,1,1,1
0.0,0.138987766,10.80776,863,1,1,1,1,1
0.0,0.118777762,10.81322,864,1,1,1,1,1
0.0,0.093027105,9.9701275,865,1,1,1,1,1
0.0,0.084460877,9.4553275,866,1,1,1,1,1
0.0,0.078584467,9.093525,867,1,1,1,1,1
0.0,0.070580803,8.9748125,868,1,1,1,1,1
0.0,0.070770549,9.08538,869,1,1,1,1,1
0.0,0.077349687,9.519655,870,1,1,1,1,1
0.0,0.067291233,10.642985,871,1,1,1,1,1
0.0,0.06622999,11.5534575,872,1,1,1,1,1
0.006719092,0.064961837,11.7102275,873,1,1,1,1,1
0.031396684,0.051982819,11.9502275,874,1,1,1,1,1
0.059757246,0.03616905,11.9972675,875,1,1,1,1,1
0.083786296,0.032760294,12.1919,876,1,1,1,1,1
0.09393182,0.044446368,11.994265,877,1,1,1,1,1
0.07888583,0.025324914,11.9523025,878,1,1,1,1,1
0.054386883,0.016820663,11.8986275,879,1,1,1,1,1
0.025229614,0.025322054,11.9371075,880,1,1,1,1,1
0.004343364,0.023503733,11.9287275,881,1,1,1,1,1
0.0,0.015727,12.4892725,882,1,1,1,1,1
0.0,0.022806725,12.481305,883,1,1,1,1,1
0.0,0.044990816,12.06418,884,1,1,1,1,1
0.0,0.059442036,11.4894125,885,1,1,1,1,1
0.0,0.057170803,10.906585,886,1,1,1,1,1
0.0,0.068740551,10.796765,887,1,1,1,1,1
0.0,0.089207391,10.635725,888,1,1,1,1,1
0.0,0.093027105,9.9701275,889,1,1,1,1,1
0.0,0.084460877,9.4553275,890,1,1,1,1,1
0.0,0.078584467,9.093525,891,1,1,1,1,1
0.0,0.070580803,8.9748125,892,1,1,1,1,1
0.0,0.070770549,9.08538,893,1,1,1,1,1
0.0,0.077349687,9.519655,894,1,1,1,1,1
0.0,0.067291233,10.642985,895,1,1,1,1,1
0.0,0.06622999,11.5534575,896,1,1,1,1,1
0.006719092,0.064961837,11.7102275,897,1,1,1,1,1
0.031396684,0.051982819,11.9502275,898,1,1,1,1,1
0.059757246,0.03616905,11.9972675,899,1,1,1,1,1
0.083786296,0.032760294,12.1919,900,1,1,1,1,1
0.09393182,0.044446368,11.994265,901,1,1,1,1,1
0.07888583,0.025324914,11.9523025,902,1,1,1,1,1
0.054386883,0.016820663,11.8986275,903,1,1,1,1,1
0.025229614,0.025322054,11.9371075,904,1,1,1,1,1
0.004343364,0.023503733,11.9287275,905,1,1,1,1,1
0.0,0.015727,12.4892725,906,1,1,1,1,1
0.0,0.022806725,12.481305,907,1,1,1,1,1
0.0,0.044990816,12.06418,908,1,1,1,1,1
0.0,0.059442036,11.4894125,909,1,1,1,1,1
0.0,0.057170803,10.906585,910,1,1,1,1,1
0.0,0.068740551,10.796765,911,1,1,1,1,1
0.0,0.089207391,10.635725,912,1,1,1,1,1
0.0,0.128285181,10.85938,913,1,1,1,1,1
0.0,0.122062926,10.4627475,914,1,1,1,1,1
0.0,0.126506458,10.13552,915,1,1,1,1,1
0.0,0.122658743,10.0773275,916,1,1,1,1,1
0.0,0.114491896,10.06239,917,1,1,1,1,1
0.0,0.110093105,10.47394,918,1,1,1,1,1
0.0,0.107524324,11.5201475,919,1,1,1,1,1
0.0,0.10858501,12.50683,920,1,1,1,1,1
0.002735558,0.098350262,12.68904,921,1,1,1,1,1
0.020897256,0.079997774,12.9425025,922,1,1,1,1,1
0.052654617,0.068210191,12.95675,923,1,1,1,1,1
0.088978861,0.070588004,13.123685,924,1,1,1,1,1
0.118383354,0.070207161,12.9227125,925,1,1,1,1,1
0.130535462,0.068141442,12.9113275,926,1,1,1,1,1
0.120721828,0.071693431,12.721185,927,1,1,1,1,1
0.087225428,0.081718661,12.6344,928,1,1,1,1,1
0.043672404,0.101823682,12.5203075,929,1,1,1,1,1
0.006206016,0.119672017,12.5786225,930,1,1,1,1,1
0.0,0.12361467,13.062725,931,1,1,1,1,1
0.0,0.133633352,12.6530875,932,1,1,1,1,1
0.0,0.147751826,12.287485,933,1,1,1,1,1
0.0,0.15413122,11.7439775,934,1,1,1,1,1
0.0,0.133632261,11.81946,935,1,1,1,1,1
0.0,0.129919859,11.7214425,936,1,1,1,1,1
0.0,0.128285181,10.85938,937,1,1,1,1,1
0.0,0.122062926,10.4627475,938,1,1,1,1,1
0.0,0.126506458,10.13552,939,1,1,1,1,1
0.0,0.122658743,10.0773275,940,1,1,1,1,1
0.0,0.114491896,10.06239,941,1,1,1,1,1
0.0,0.110093105,10.47394,942,1,1,1,1,1
0.0,0.107524324,11.5201475,943,1,1,1,1,1
0.0,0.10858501,12.50683,944,1,1,1,1,1
0.002735558,0.098350262,12.68904,945,1,1,1,1,1
0.020897256,0.079997774,12.9425025,946,1,1,1,1,1
0.052654617,0.068210191,12.95675,947,1,1,1,1,1
0.088978861,0.070588004,13.123685,948,1,1,1,1,1
0.118383354,0.070207161,12.9227125,949,1,1,1,1,1
0.130535462,0.068141442,12.9113275,950,1,1,1,1,1
0.120721828,0.071693431,12.721185,951,1,1,1,1,1
0.087225428,0.081718661,12.6344,952,1,1,1,1,1
0.043672404,0.101823682,12.5203075,953,1,1,1,1,1
0.006206016,0.119672017,12.5786225,954,1,1,1,1,1
0.0,0.12361467,13.062725,955,1,1,1,1,1
0.0,0.133633352,12.6530875,956,1,1,1,1,1
0.0,0.147751826,12.287485,957,1,1,1,1,1
0.0,0.15413122,11.7439775,958,1,1,1,1,1
0.0,0.133632261,11.81946,959,1,1,1,1,1
0.0,0.129919859,11.7214425,960,1,1,1,1,1
0.0,0.128285181,10.85938,961,1,1,1,1,1
0.0,0.122062926,10.4627475,962,1,1,1,1,1
0.0,0.126506458,10.13552,963,1,1,1,1,1
0.0,0.122658743,10.0773275,964,1,1,1,1,1
0.0,0.114491896,10.06239,965,1,1,1,1,1
0.0,0.110093105,10.47394,966,1,1,1,1,1
0.0,0.107524324,11.5201475,967,1,1,1,1,1
0.0,0.10858501,12.50683,968,1,1,1,1,1
0.002735558,0.098350262,12.68904,969,1,1,1,1,1
0.020897256,0.079997774,12.9425025,970,1,1,1,1,1
0.052654617,0.068210191,12.95675,971,1,1,1,1,1
0.088978861,0.070588004,13.123685,972,1,1,1,1,1
0.118383354,0.070207161,12.9227125,973,1,1,1,1,1
0.130535462,0.068141442,12.9113275,974,1,1,1,1,1
0.120721828,0.071693431,12.721185,975,1,1,1,1,1
0.087225428,0.081718661,12.6344,976,1,1,1,1,1
0.043672404,0.101823682,12.5203075,977,1,1,1,1,1
0.006206016,0.119672017,12.5786225,978,1,1,1,1,1
0.0,0.12361467,13.062725,979,1,1,1,1,1
0.0,0.133633352,12.6530875,980,1,1,1,1,1
0.0,0.147751826,12.287485,981,1,1,1,1,1
0.0,0.15413122,11.7439775,982,1,1,1,1,1
0.0,0.133632261,11.81946,983,1,1,1,1,1
0.0,0.129919859,11.7214425,984,1,1,1,1,1
0.0,0.093027105,9.9701275,985,1,1,1,1,1
0.0,0.084460877,9.4553275,986,1,1,1,1,1
0.0,0.078584467,9.093525,987,1,1,1,1,1
0.0,0.070580803,8.9748125,988,1,1,1,1,1
0.0,0.070770549,9.08538,989,1,1,1,1,1
